Botanical Name,Expected Common Name,Wikipedia Page link,Image urls
Bistorta officinalis,Bistorta officinalis,https://en.wikipedia.org/wiki/Bistorta_officinalis,https://upload.wikimedia.org/wikipedia/commons/2/2c/Bistort_at_Kilmaurs.JPG https://upload.wikimedia.org/wikipedia/commons/2/25/Bistorta_officinalis.jpg https://upload.wikimedia.org/wikipedia/commons/a/ad/Bistorta_officinalis_01.JPG https://upload.wikimedia.org/wikipedia/commons/a/ab/Buberel_unknown_flower_6.jpg https://upload.wikimedia.org/wikipedia/commons/6/66/PersicariaBistorta.jpg https://upload.wikimedia.org/wikipedia/commons/e/ea/PersicariaBistortaSuperba.jpg https://upload.wikimedia.org/wikipedia/commons/0/0e/PolygonumBistortaBulgaria1.jpg https://upload.wikimedia.org/wikipedia/commons/c/c3/Polygonum_bistorta_-_Berlin_Botanical_Garden_-_IMG_8490.JPG https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/commons/d/df/Wikispecies-logo.svg https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg
Brachyscome iberidifolia,Brachyscome iberidifolia,https://en.wikipedia.org/wiki/Brachyscome_iberidifolia,https://upload.wikimedia.org/wikipedia/commons/6/66/Brachyscome_iberidifolia_-_Flickr_-_Kevin_Thiele.jpg https://upload.wikimedia.org/wikipedia/commons/0/0e/Favourite_flowers_of_garden_and_greenhouse_%2810575113643%29.jpg https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg
Browallia speciosa,Browallia speciosa,https://en.wikipedia.org/wiki/Browallia_speciosa,https://upload.wikimedia.org/wikipedia/commons/8/8c/IMG_7246-Browallia_speciosa.jpg https://upload.wikimedia.org/wikipedia/commons/e/e8/Ipomoea_purpurea_2400px.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png
Buddleja loricata,Buddleja loricata,https://en.wikipedia.org/wiki/Buddleja_loricata,https://upload.wikimedia.org/wikipedia/commons/1/14/Budd._loricata_2.jpg https://upload.wikimedia.org/wikipedia/commons/7/73/Budd._loricata_flowers.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png
Buddleja nivea,Buddleja nivea,https://en.wikipedia.org/wiki/Buddleja_nivea,https://upload.wikimedia.org/wikipedia/commons/2/26/Budd._nivea.jpg https://upload.wikimedia.org/wikipedia/commons/a/ad/Budd._nivea_var._yunnanense_flowers.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg
Buddleja salviifolia,Buddleja salviifolia,https://en.wikipedia.org/wiki/Buddleja_salviifolia,https://upload.wikimedia.org/wikipedia/commons/a/a4/Buddleja_salvifolia.jpg https://upload.wikimedia.org/wikipedia/commons/d/d1/Buddleja_salviifolia%2C_white_form.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png
Buxus sinica,Buxus,https://en.wikipedia.org/wiki/Buxus,https://upload.wikimedia.org/wikipedia/commons/a/a1/Boxwood_Buxus_sempervirens_var._arborescens_Bark_2597px.jpg https://upload.wikimedia.org/wikipedia/commons/9/92/Boxwood_Buxus_sempervirens_var._arborescens_Bark_Closeup_1825px.jpg https://upload.wikimedia.org/wikipedia/commons/5/51/Buxus-microphylla-sinica.JPG https://upload.wikimedia.org/wikipedia/commons/b/b3/Buxus_henryi.jpg https://upload.wikimedia.org/wikipedia/commons/f/fd/Buxus_sempervirens.jpg https://upload.wikimedia.org/wikipedia/commons/a/a0/Buxus_sempervirens0.jpg https://upload.wikimedia.org/wikipedia/commons/9/92/Buxus_wallichiana.jpg https://upload.wikimedia.org/wikipedia/commons/c/c4/CheckmateProper.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/commons/4/4c/Wikisource-logo.svg https://upload.wikimedia.org/wikipedia/commons/d/df/Wikispecies-logo.svg https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg https://upload.wikimedia.org/wikipedia/en/9/99/Question_book-new.svg
Calamagrostis brachytricha,Ornamental grass,https://en.wikipedia.org/wiki/Ornamental_grass,https://upload.wikimedia.org/wikipedia/commons/2/2c/Calamagrostis_x_acutiflora_%27Karl_Foerster%27.jpg https://upload.wikimedia.org/wikipedia/commons/0/0e/Chinese_fountain_grass.jpg https://upload.wikimedia.org/wikipedia/commons/e/e6/Minnesota_Landscape_Arboretum_1.jpg https://upload.wikimedia.org/wikipedia/commons/1/1b/Nationwide_Building_Society%2C_Piper%27s_Way%2C_Swindon_-_geograph.org.uk_-_602240.jpg https://upload.wikimedia.org/wikipedia/commons/9/97/Ornamental_Grass_%283052146417%29.jpg https://upload.wikimedia.org/wikipedia/commons/f/fb/Ornamental_grasses_at_Blackbrook_Farm_-_geograph.org.uk_-_1546097.jpg https://upload.wikimedia.org/wikipedia/commons/5/53/PampasGrass.jpg https://upload.wikimedia.org/wikipedia/commons/9/93/WinterMiscanthus.jpg https://upload.wikimedia.org/wikipedia/en/9/99/Question_book-new.svg
Calathea makoyana,Calathea makoyana,https://en.wikipedia.org/wiki/Calathea_makoyana,https://upload.wikimedia.org/wikipedia/commons/a/ae/CalatheaMakoyana.jpg https://upload.wikimedia.org/wikipedia/commons/f/ff/Calathea_makoyana.jpg https://upload.wikimedia.org/wikipedia/commons/6/6c/Calathea_makoyana1.jpg https://upload.wikimedia.org/wikipedia/commons/1/13/Calathea_makoyana_-_Longwood_Gardens_-_DSC01128.JPG https://upload.wikimedia.org/wikipedia/commons/2/2e/Calathea_makoyana_Leaf.JPG https://upload.wikimedia.org/wikipedia/commons/c/c3/Peacock_plant_%28Calathea_makoyana%29_2.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png
Callicarpa bodinieri,Callicarpa bodinieri,https://en.wikipedia.org/wiki/Callicarpa_bodinieri,https://upload.wikimedia.org/wikipedia/commons/4/45/Callicarpa_bodinieri_giraldii0.jpg https://upload.wikimedia.org/wikipedia/commons/d/dd/Horminum_pyrenaicum_-_Saint-Hilaire.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg
Callicarpa cathayana,Callicarpa cathayana,https://en.wikipedia.org/wiki/Callicarpa_cathayana,https://upload.wikimedia.org/wikipedia/commons/4/46/Callicarpa_cathayana.JPG https://upload.wikimedia.org/wikipedia/commons/d/dd/Horminum_pyrenaicum_-_Saint-Hilaire.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg
Callicarpa shikokiana,Callicarpa shikokiana,https://en.wikipedia.org/wiki/Callicarpa_shikokiana,https://upload.wikimedia.org/wikipedia/commons/d/dd/Horminum_pyrenaicum_-_Saint-Hilaire.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png
Callicoma serratifolia,Callicoma,https://en.wikipedia.org/wiki/Callicoma,https://upload.wikimedia.org/wikipedia/commons/b/bd/Callicoma_serratifolia-Minchen.jpg https://upload.wikimedia.org/wikipedia/commons/a/af/Callicoma_serratifolia_Elvina_Bay.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png
Calycanthus chinensis,Calycanthus,https://en.wikipedia.org/wiki/Calycanthus,https://upload.wikimedia.org/wikipedia/commons/6/6c/CalycanthusFloridusLeaf.jpg https://upload.wikimedia.org/wikipedia/commons/e/e9/Calycanthus_occidentalis-Chico.jpg https://upload.wikimedia.org/wikipedia/commons/1/18/Calycanthus_occidentalis1215788792.jpg https://upload.wikimedia.org/wikipedia/commons/5/5b/Floridus1f.UME.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg
Camellia crapnelliana,Camellia crapnelliana,https://en.wikipedia.org/wiki/Camellia_crapnelliana,https://upload.wikimedia.org/wikipedia/commons/1/18/Cameliasasanqua_6637.JPG https://upload.wikimedia.org/wikipedia/commons/5/5f/Camellia_crapnelliana.jpg https://upload.wikimedia.org/wikipedia/commons/2/29/Camellia_crapnelliana_fruit.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/commons/d/dd/Status_iucn2.3_VU.svg https://upload.wikimedia.org/wikipedia/commons/d/df/Wikispecies-logo.svg
Camellia edithae,List of least concern plants,https://en.wikipedia.org/wiki/List_of_least_concern_plants,https://upload.wikimedia.org/wikipedia/commons/1/18/Circle_frame.svg https://upload.wikimedia.org/wikipedia/commons/archive/1/18/20101220232507%21Circle_frame.svg https://upload.wikimedia.org/wikipedia/commons/archive/1/18/20101220232400%21Circle_frame.svg https://upload.wikimedia.org/wikipedia/commons/archive/1/18/20101220232221%21Circle_frame.svg https://upload.wikimedia.org/wikipedia/commons/archive/1/18/20101220232217%21Circle_frame.svg https://upload.wikimedia.org/wikipedia/commons/archive/1/18/20101216121834%21Circle_frame.svg https://upload.wikimedia.org/wikipedia/commons/archive/1/18/20101214025907%21Circle_frame.svg https://upload.wikimedia.org/wikipedia/commons/archive/1/18/20101214025756%21Circle_frame.svg https://upload.wikimedia.org/wikipedia/commons/archive/1/18/20101214025602%21Circle_frame.svg https://upload.wikimedia.org/wikipedia/commons/archive/1/18/20101207230630%21Circle_frame.svg https://upload.wikimedia.org/wikipedia/commons/archive/1/18/20101207230627%21Circle_frame.svg
Camellia furfuracea,Camellia,https://en.wikipedia.org/wiki/Camellia,https://upload.wikimedia.org/wikipedia/commons/b/be/Camellia_fraterna_2006-05-03_020.jpg https://upload.wikimedia.org/wikipedia/commons/0/06/Camellia_fruit.JPG https://upload.wikimedia.org/wikipedia/commons/5/5a/Camellia_hyb_Yuri_s_Yellow_Kalenderkopie.jpg https://upload.wikimedia.org/wikipedia/commons/d/db/Camellia_japonica_MHNT.BOT.2010.13.3.jpg https://upload.wikimedia.org/wikipedia/commons/9/92/Camellia_reticulata_RHS.jpeg https://upload.wikimedia.org/wikipedia/commons/f/f4/Camellia_sasanqua1JAM343.jpg https://upload.wikimedia.org/wikipedia/commons/c/c5/Camellia_x_williamsii_%27Brigadoon%27.JPG https://upload.wikimedia.org/wikipedia/commons/6/62/MG_5457.jpg https://upload.wikimedia.org/wikipedia/commons/a/a3/New_Zealand_Suffragette.jpg https://upload.wikimedia.org/wikipedia/commons/c/ce/PinkCamelliaJaponica.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/commons/6/6b/Semi-double_Camelia_cultivar.jpg https://upload.wikimedia.org/wikipedia/commons/b/b6/Teestrauch_Detail.jpg https://upload.wikimedia.org/wikipedia/commons/d/df/Wikispecies-logo.svg https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg
Camellia oleifera,Camellia oleifera,https://en.wikipedia.org/wiki/Camellia_oleifera,https://upload.wikimedia.org/wikipedia/commons/a/aa/Image_Number_K8235-1.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/commons/5/5a/Status_iucn3.1_LC.svg https://upload.wikimedia.org/wikipedia/commons/d/df/Wikispecies-logo.svg https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg
Camellia petelotii,Tam Đảo National Park,https://en.wikipedia.org/wiki/Tam_%C4%90%E1%BA%A3o_National_Park,https://upload.wikimedia.org/wikipedia/commons/0/0c/Red_pog.svg https://upload.wikimedia.org/wikipedia/commons/7/78/Tam_Dao_mountain_range.jpg https://upload.wikimedia.org/wikipedia/commons/3/3f/Vietnam_location_map.svg
Camellia rosiflora,Camellia,https://en.wikipedia.org/wiki/Camellia,https://upload.wikimedia.org/wikipedia/commons/b/be/Camellia_fraterna_2006-05-03_020.jpg https://upload.wikimedia.org/wikipedia/commons/0/06/Camellia_fruit.JPG https://upload.wikimedia.org/wikipedia/commons/5/5a/Camellia_hyb_Yuri_s_Yellow_Kalenderkopie.jpg https://upload.wikimedia.org/wikipedia/commons/d/db/Camellia_japonica_MHNT.BOT.2010.13.3.jpg https://upload.wikimedia.org/wikipedia/commons/9/92/Camellia_reticulata_RHS.jpeg https://upload.wikimedia.org/wikipedia/commons/f/f4/Camellia_sasanqua1JAM343.jpg https://upload.wikimedia.org/wikipedia/commons/c/c5/Camellia_x_williamsii_%27Brigadoon%27.JPG https://upload.wikimedia.org/wikipedia/commons/6/62/MG_5457.jpg https://upload.wikimedia.org/wikipedia/commons/a/a3/New_Zealand_Suffragette.jpg https://upload.wikimedia.org/wikipedia/commons/c/ce/PinkCamelliaJaponica.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/commons/6/6b/Semi-double_Camelia_cultivar.jpg https://upload.wikimedia.org/wikipedia/commons/b/b6/Teestrauch_Detail.jpg https://upload.wikimedia.org/wikipedia/commons/d/df/Wikispecies-logo.svg https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg
Camellia transnokoensis,Camellia,https://en.wikipedia.org/wiki/Camellia,https://upload.wikimedia.org/wikipedia/commons/b/be/Camellia_fraterna_2006-05-03_020.jpg https://upload.wikimedia.org/wikipedia/commons/0/06/Camellia_fruit.JPG https://upload.wikimedia.org/wikipedia/commons/5/5a/Camellia_hyb_Yuri_s_Yellow_Kalenderkopie.jpg https://upload.wikimedia.org/wikipedia/commons/d/db/Camellia_japonica_MHNT.BOT.2010.13.3.jpg https://upload.wikimedia.org/wikipedia/commons/9/92/Camellia_reticulata_RHS.jpeg https://upload.wikimedia.org/wikipedia/commons/f/f4/Camellia_sasanqua1JAM343.jpg https://upload.wikimedia.org/wikipedia/commons/c/c5/Camellia_x_williamsii_%27Brigadoon%27.JPG https://upload.wikimedia.org/wikipedia/commons/6/62/MG_5457.jpg https://upload.wikimedia.org/wikipedia/commons/a/a3/New_Zealand_Suffragette.jpg https://upload.wikimedia.org/wikipedia/commons/c/ce/PinkCamelliaJaponica.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/commons/6/6b/Semi-double_Camelia_cultivar.jpg https://upload.wikimedia.org/wikipedia/commons/b/b6/Teestrauch_Detail.jpg https://upload.wikimedia.org/wikipedia/commons/d/df/Wikispecies-logo.svg https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg
Campanula americana,Campanula americana,https://en.wikipedia.org/wiki/Campanula_americana,https://upload.wikimedia.org/wikipedia/commons/b/b0/Campanula_americana3737869481.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png
Campanula collina,Campanula collina,https://en.wikipedia.org/wiki/Campanula_collina,https://upload.wikimedia.org/wikipedia/commons/9/93/Campanula_collina.JPG https://upload.wikimedia.org/wikipedia/commons/e/e6/GlockenblumenBluete.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/commons/d/df/Wikispecies-logo.svg https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg
Campanula glomerata,Campanula glomerata,https://en.wikipedia.org/wiki/Campanula_glomerata,https://upload.wikimedia.org/wikipedia/commons/d/db/Bombus_soroeensis_-_Campanula_glomerata_-_Keila.jpg https://upload.wikimedia.org/wikipedia/commons/7/7f/Campanula_glomerata.JPG https://upload.wikimedia.org/wikipedia/commons/3/38/Campanula_glomerata_at_Ludwika%2C_Sweden.jpg https://upload.wikimedia.org/wikipedia/commons/e/ee/Campanulaceae_-_Campanula_glomerata-1.JPG https://upload.wikimedia.org/wikipedia/commons/f/f9/Campanulaceae_-_Campanula_glomerata-2.JPG https://upload.wikimedia.org/wikipedia/commons/7/7c/Campanulaceae_-_Campanula_glomerata-3.JPG https://upload.wikimedia.org/wikipedia/commons/1/1b/Campanulaceae_-_Campanula_glomerata-4.JPG https://upload.wikimedia.org/wikipedia/commons/6/69/Campanulaceae_-_Campanula_glomerata-5.JPG https://upload.wikimedia.org/wikipedia/commons/d/db/Campanulaceae_-_Campanula_glomerata.JPG https://upload.wikimedia.org/wikipedia/commons/e/e9/Funchal_Botanischer_Garten_-_Campanula_glomerata_IMG_1758.JPG https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/commons/d/df/Wikispecies-logo.svg https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg
Campanula kemulariae,List of Campanula species,https://en.wikipedia.org/wiki/List_of_Campanula_species,https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg https://upload.wikimedia.org/wikipedia/en/9/99/Question_book-new.svg
Campanula sarmatica,not found,not found,not found
Campsis tagliabuana,Campsis × tagliabuana,https://en.wikipedia.org/wiki/Campsis_%C3%97_tagliabuana,https://upload.wikimedia.org/wikipedia/commons/c/c7/2008-07-16Campsis_01.jpg https://upload.wikimedia.org/wikipedia/commons/f/fa/Verbena_Purple_1.JPG
Camptosema praeandinum,not found,not found,not found
Capparis spinosa,Caper,https://en.wikipedia.org/wiki/Caper,https://upload.wikimedia.org/wikipedia/commons/e/e1/Caper_berries_in_a_bush_on_the_Western_Wall%2C_Jerusalem.jpg https://upload.wikimedia.org/wikipedia/commons/2/2e/Caper_bushes_on_the_Western_Wall.jpg https://upload.wikimedia.org/wikipedia/commons/f/f0/Capers_jar.jpg https://upload.wikimedia.org/wikipedia/commons/b/bb/Capparis_cartilaginea_open_fruit.jpg https://upload.wikimedia.org/wikipedia/commons/7/7b/Capparis_fruit.JPG https://upload.wikimedia.org/wikipedia/commons/4/4f/Capparis_spinosa_Negev.JPG https://upload.wikimedia.org/wikipedia/commons/4/44/Flowering_caper_plant.jpg https://upload.wikimedia.org/wikipedia/commons/f/f8/Fruit_of_the_Caper_bush.jpg https://upload.wikimedia.org/wikipedia/commons/7/7c/Illustration_Capparis_spinosa0.jpg https://upload.wikimedia.org/wikipedia/commons/c/c5/Kapernblaettersalat_auf_Rhodos.JPG https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/commons/9/9a/Salted_capers.jpg https://upload.wikimedia.org/wikipedia/commons/1/13/Taperots1.JPG https://upload.wikimedia.org/wikipedia/commons/7/75/Unami_Tostada_with_Wasabi_Kreme_and_Caper_%284271100340%29.jpg https://upload.wikimedia.org/wikipedia/commons/d/df/Wikibooks-logo-en-noslogan.svg https://upload.wikimedia.org/wikipedia/commons/4/4c/Wikisource-logo.svg https://upload.wikimedia.org/wikipedia/commons/d/df/Wikispecies-logo.svg https://upload.wikimedia.org/wikipedia/commons/b/b1/%E1%83%99%E1%83%90%E1%83%9E%E1%83%90%E1%83%A0%E1%83%98_Capparis_spinosa_Kapernstrauch.JPG https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg
Caragana rosea,Caragana,https://en.wikipedia.org/wiki/Caragana,https://upload.wikimedia.org/wikipedia/commons/f/f6/Caragana_distribution.svg https://upload.wikimedia.org/wikipedia/commons/7/7b/Caragana_section_Bracteolatae_distribution.svg https://upload.wikimedia.org/wikipedia/commons/3/35/Caragana_section_Caragana_distribution.svg https://upload.wikimedia.org/wikipedia/commons/7/75/Caragana_section_Frutescentes_distribution.svg https://upload.wikimedia.org/wikipedia/commons/c/c7/Caragana_sinica_3.JPG https://upload.wikimedia.org/wikipedia/commons/0/0e/Flowering_caragana_%28camel%27s_tail%29_in_the_south_of_Buryatia%2C_Russia.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/commons/d/df/Wikispecies-logo.svg https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg
Cardiandra alternifolia,not found,not found,not found
Cardiocrinum giganteum,Cardiocrinum giganteum,https://en.wikipedia.org/wiki/Cardiocrinum_giganteum,https://upload.wikimedia.org/wikipedia/commons/e/ee/Cardiochrinum_giganteum_01Hab_China_Sichuan_Danyun_Schlucht_16_06_04.jpg https://upload.wikimedia.org/wikipedia/commons/0/01/Cardiocrinum_giganteum.jpg https://upload.wikimedia.org/wikipedia/commons/2/2b/Cardiocrinum_giganteum_yunnanense_au_Jardin_Jungle.jpg https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/commons/1/1c/Wiki_letter_w_cropped.svg https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg https://upload.wikimedia.org/wikipedia/commons/d/dd/Lilium_longiflorum_%28Easter_Lily%29.JPG
Carex buchananii,Carex buchananii,https://en.wikipedia.org/wiki/Carex_buchananii,https://upload.wikimedia.org/wikipedia/commons/a/aa/Carex_buchananii_DistMapNZ.png https://upload.wikimedia.org/wikipedia/commons/7/74/Red_Pencil_Icon.png https://upload.wikimedia.org/wikipedia/commons/2/23/Starr-120613-9611-Carex_buchananii-stems-Home_Depot_Nursery_Kahului-Maui_%2825119122576%29.jpg https://upload.wikimedia.org/wikipedia/commons/a/ad/Status_NZTCS_D.svg https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg
Carex comans,Carex comans,https://en.wikipedia.org/wiki/Carex_comans,https://upload.wikimedia.org/wikipedia/commons/6/6e/Carex_comans_-_Botanischer_Garten%2C_Dresden%2C_Germany_-_DSC08402.JPG https://upload.wikimedia.org/wikipedia/commons/7/74/Carex_comans_Berggr._%28AM_AK2731-1%29.jpg https://upload.wikimedia.org/wikipedia/en/4/4a/Commons-logo.svg
